Vendor Stk Nbr,Item Desc 1,Unit Retail,Color Desc,Est. POS Store Count,POS Qty,WM Month
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,829 ,"4,269 ",2017/10
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,823 ,"4,340 ",2017/11
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,981 ,"5,619 ",2017/12
ADX6800059,GL CRY RND STUD,$2.88 ,GLCC,536 ,"2,280 ",2018/01
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,"1,009 ","4,903 ",2017/02
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,"1,031 ","6,485 ",2017/03
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,"1,022 ","5,157 ",2017/04
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,"1,145 ","5,878 ",2017/05
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,892 ,"5,510 ",2017/06
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,909 ,"4,429 ",2017/07
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,"1,042 ","5,003 ",2017/08
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,"1,013 ","6,218 ",2017/09
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,"1,091 ","5,644 ",2017/10
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,"1,099 ","6,009 ",2017/11
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,"1,297 ","7,718 ",2017/12
ADX6800060,GL BLACK CRY RNDSTUD,$2.88 ,GLJT,732 ,"2,870 ",2018/01
ADX6800061,GL PEACH CRY RNDSTUD,$2.88 ,GLPE,30 ,112 ,2017/02
ADX6800062,GL MINT CRY RND STUD,$2.88 ,GLMN,34 ,140 ,2017/02
ADX6800062,GL MINT CRY RND STUD,$2.88 ,GLMN,31 ,126 ,2017/03
ADX6800063,SILVER FEATHER,$2.88 ,SLCC,889 ,"3,214 ",2017/02
ADX6800063,SILVER FEATHER,$2.88 ,SLCC,921 ,"5,893 ",2017/03
ADX6800063,SILVER FEATHER,$2.88 ,SLCC,351 ,"1,264 ",2017/04
ADX6800063,SILVER FEATHER,$2.88 ,SLCC,96 ,299 ,2017/05
ADX6800077,SILVER PAVE OWL,$2.88 ,SLCC,30 ,125 ,2017/02
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,877 ,"4,189 ",2017/02
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,528 ,"2,399 ",2017/03
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,353 ,"1,629 ",2017/04
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,325 ,"1,408 ",2017/05
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,303 ,"1,425 ",2017/06
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,145 ,587 ,2017/07
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,123 ,442 ,2017/08
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,93 ,476 ,2017/09
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,89 ,304 ,2017/10
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,56 ,179 ,2017/11
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,46 ,221 ,2017/12
ADX6800079,SL GLITTER HOOP,$2.88 ,SL,33 ,113 ,2018/01
ADX6800080,SILVER OX LEAF,$2.88 ,SL,923 ,"3,440 ",2017/02
ADX6800080,SILVER OX LEAF,$2.88 ,SL,987 ,"7,320 ",2017/03
ADX6800080,SILVER OX LEAF,$2.88 ,SL,429 ,"1,773 ",2017/04
ADX6800080,SILVER OX LEAF,$2.88 ,SL,106 ,454 ,2017/05
ADX6800080,SILVER OX LEAF,$2.88 ,SL,34 ,134 ,2017/06
ADX6800082,GOLD PAVE SNAKE,$2.88 ,GLCC,638 ,"2,257 ",2017/02
ADX6800082,GOLD PAVE SNAKE,$2.88 ,GLCC,782 ,"4,845 ",2017/03
ADX6800082,GOLD PAVE SNAKE,$2.88 ,GLCC,369 ,"1,320 ",2017/04
ADX6800082,GOLD PAVE SNAKE,$2.88 ,GLCC,97 ,349 ,2017/05
ADX6800083,GOLD/CRY FEATHER,$2.88 ,GLCC,900 ,"3,363 ",2017/02
ADX6800083,GOLD/CRY FEATHER,$2.88 ,GLCC,945 ,"6,770 ",2017/03
ADX6800083,GOLD/CRY FEATHER,$2.88 ,GLCC,403 ,"1,651 ",2017/04
ADX6800083,GOLD/CRY FEATHER,$2.88 ,GLCC,99 ,364 ,2017/05
ADX6800083,GOLD/CRY FEATHER,$2.88 ,GLCC,30 ,133 ,2017/06
ADX6800084,GL TEXTURED KNOT,$2.88 ,GL,498 ,"2,079 ",2017/02
ADX6800084,GL TEXTURED KNOT,$2.88 ,GL,515 ,"2,987 ",2017/03
ADX6800084,GL TEXTURED KNOT,$2.88 ,GL,362 ,"1,457 ",2017/04
ADX6800084,GL TEXTURED KNOT,$2.88 ,GL,205 ,714 ,2017/05
ADX6800084,GL TEXTURED KNOT,$2.88 ,GL,73 ,301 ,2017/06
ADX6800084,GL TEXTURED KNOT,$2.88 ,GL,35 ,126 ,2017/07
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,709 ,"3,171 ",2017/02
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,871 ,"4,923 ",2017/03
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,"1,005 ","4,421 ",2017/04
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,"1,157 ","5,221 ",2017/05
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,870 ,"5,119 ",2017/06
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,917 ,"4,255 ",2017/07
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,930 ,"4,540 ",2017/08
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,912 ,"5,575 ",2017/09
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,"1,237 ","5,610 ",2017/10
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,"1,138 ","4,784 ",2017/11
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,"1,192 ","6,333 ",2017/12
ADX6800089,GOLD TXT DISK KITE,$2.88 ,GL,617 ,"2,427 ",2018/01
ADX6800090,GL W/SL GLITR HOOP,$2.88 ,GL,609 ,"2,871 ",2017/02
ADX6800090,GL W/SL GLITR HOOP,$2.88 ,GL,339 ,"1,208 ",2017/03
ADX6800090,GL W/SL GLITR HOOP,$2.88 ,GL,168 ,718 ,2017/04
ADX6800090,GL W/SL GLITR HOOP,$2.88 ,GL,134 ,557 ,2017/05
ADX6800090,GL W/SL GLITR HOOP,$2.88 ,GL,174 ,737 ,2017/06
ADX6800090,GL W/SL GLITR HOOP,$2.88 ,GL,80 ,316 ,2017/07
ADX6800090,GL W/SL GLITR HOOP,$2.88 ,GL,61 ,236 ,2017/08
ADX6800090,GL W/SL GLITR HOOP,$2.88 ,GL,65 ,281 ,2017/09
ADX6800090,GL W/SL GLITR HOOP,$2.88 ,GL,59 ,205 ,2017/10
ADX6800090,GL W/SL GLITR HOOP,$2.88 ,GL,42 ,136 ,2017/11
ADX6800090,GL W/SL GLITR HOOP,$2.88 ,GL,52 ,175 ,2017/12
ADX6800091,GOLD WIDEGREEK KEY,$2.88 ,GL,40 ,167 ,2017/02
ADX6800093,SIL SCROLL W/PEARL,$2.88 ,SLPR,32 ,142 ,2017/02
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,746 ,"3,548 ",2017/02
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,922 ,"5,572 ",2017/03
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,960 ,"4,905 ",2017/04
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,"1,086 ","5,849 ",2017/05
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,934 ,"5,658 ",2017/06
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,950 ,"4,857 ",2017/07
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,"1,030 ","5,149 ",2017/08
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,899 ,"5,845 ",2017/09
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,900 ,"4,756 ",2017/10
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,987 ,"5,062 ",2017/11
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,"1,229 ","7,187 ",2017/12
ADX6800094,GL NAVETTE CRYSTAL,$2.88 ,GLCC,728 ,"3,043 ",2018/01
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,729 ,"3,197 ",2017/02
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,760 ,"4,760 ",2017/03
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,761 ,"3,845 ",2017/04
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,866 ,"4,099 ",2017/05
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,673 ,"4,157 ",2017/06
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,717 ,"3,428 ",2017/07
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,823 ,"4,024 ",2017/08
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,737 ,"4,700 ",2017/09
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,744 ,"3,890 ",2017/10
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,813 ,"3,937 ",2017/11
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,883 ,"5,090 ",2017/12
ADX6800095,GL PAVE BEZEL CRY,$2.88 ,GLCC,502 ,"2,020 ",2018/01
ADX6800098,GOLD TEARDROP W/CRY,$2.88 ,GLCC,33 ,154 ,2017/02
ADX6800099,ROSE PEARL BUTTERFLY,$2.88 ,GLCCPR,39 ,170 ,2017/02
ADX6800101,SL PAVE BEZEL TRDROP,$2.88 ,SLCC,694 ,"2,644 ",2017/02
ADX6800101,SL PAVE BEZEL TRDROP,$2.88 ,SLCC,805 ,"5,553 ",2017/03
ADX6800101,SL PAVE BEZEL TRDROP,$2.88 ,SLCC,381 ,"1,507 ",2017/04
ADX6800101,SL PAVE BEZEL TRDROP,$2.88 ,SLCC,100 ,303 ,2017/05
ADX6800103,SL CRY OPEN TEARDROP,$2.88 ,SLCC,887 ,"3,365 ",2017/02
ADX6800103,SL CRY OPEN TEARDROP,$2.88 ,SLCC,"1,002 ","6,878 ",2017/03
ADX6800103,SL CRY OPEN TEARDROP,$2.88 ,SLCC,487 ,"2,069 ",2017/04
ADX6800103,SL CRY OPEN TEARDROP,$2.88 ,SLCC,154 ,509 ,2017/05
ADX6800103,SL CRY OPEN TEARDROP,$2.88 ,SLCC,38 ,188 ,2017/06
ADX6800105,2PK BRASS OX ELONG M,$2.88 ,GLCC,32 ,126 ,2017/02
ADX6800105,2PK BRASS OX ELONG M,$2.88 ,GLCC,33 ,133 ,2017/04
ADX6800105,2PK BRASS OX ELONG M,$2.88 ,GLCC,42 ,146 ,2017/05
ADX6800106,GL NEUTRL GLITR STUD,$2.88 ,GLNE,53 ,220 ,2017/02
ADX6800106,GL NEUTRL GLITR STUD,$2.88 ,GLNE,37 ,187 ,2017/03
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,588 ,"2,651 ",2017/02
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,690 ,"4,105 ",2017/03
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,738 ,"3,367 ",2017/04
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,908 ,"4,230 ",2017/05
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,703 ,"4,153 ",2017/06
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,737 ,"3,535 ",2017/07
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,783 ,"3,621 ",2017/08
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,777 ,"4,472 ",2017/09
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,741 ,"3,653 ",2017/10
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,837 ,"3,980 ",2017/11
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,"1,065 ","5,686 ",2017/12
ADX6800108,GL NAVETTE NEUTRAL,$2.88 ,GLNECC,530 ,"2,269 ",2018/01
ADX6800113,GL PEACH CRY TRIDROP,$2.88 ,GLPE,689 ,"2,395 ",2017/02
ADX6800113,GL PEACH CRY TRIDROP,$2.88 ,GLPE,716 ,"4,569 ",2017/03
ADX6800113,GL PEACH CRY TRIDROP,$2.88 ,GLPE,325 ,"1,235 ",2017/04
ADX6800113,GL PEACH CRY TRIDROP,$2.88 ,GLPE,74 ,237 ,2017/05
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,977 ,"4,431 ",2017/02
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,"1,100 ","7,010 ",2017/03
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,"1,340 ","6,770 ",2017/04
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,"1,508 ","8,332 ",2017/05
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,"1,153 ","7,727 ",2017/06
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,"1,102 ","5,488 ",2017/07
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,"1,104 ","5,487 ",2017/08
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,941 ,"5,484 ",2017/09
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,904 ,"4,296 ",2017/10
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,890 ,"3,988 ",2017/11
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,"1,480 ","7,671 ",2017/12
ADX6800115,GL OPAQ PEACH,$2.88 ,GLPE,897 ,"4,466 ",2018/01
ADX6800118,GL NAVETTE MINT,$2.88 ,GLMNCC,"1,025 ","3,552 ",2017/02
ADX6800118,GL NAVETTE MINT,$2.88 ,GLMNCC,"1,395 ","9,245 ",2017/03
ADX6800118,GL NAVETTE MINT,$2.88 ,GLMNCC,658 ,"2,582 ",2017/04
ADX6800118,GL NAVETTE MINT,$2.88 ,GLMNCC,167 ,626 ,2017/05
ADX6800118,GL NAVETTE MINT,$2.88 ,GLMNCC,47 ,218 ,2017/06
ADX6800125,GL BLK TEARDROP,$2.88 ,GLJT,59 ,248 ,2017/02
ADX6800125,GL BLK TEARDROP,$2.88 ,GLJT,44 ,167 ,2017/03
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,"1,007 ","5,034 ",2017/02
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,"1,088 ","6,660 ",2017/03
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,"1,123 ","5,602 ",2017/04
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,"1,163 ","5,874 ",2017/05
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,929 ,"5,730 ",2017/06
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,998 ,"4,790 ",2017/07
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,"1,043 ","5,289 ",2017/08
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,"1,160 ","7,151 ",2017/09
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,"1,272 ","6,596 ",2017/10
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,"1,348 ","6,554 ",2017/11
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,"1,182 ","6,982 ",2017/12
ADX6800129,BLACK NAVETTE,$2.88 ,BLACK,775 ,"3,349 ",2018/01
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,"1,103 ","6,013 ",2017/02
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,"1,176 ","8,368 ",2017/03
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,"1,260 ","7,342 ",2017/04
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,"1,636 ","9,277 ",2017/05
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,"1,283 ","8,703 ",2017/06
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,"1,336 ","7,421 ",2017/07
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,"1,230 ","6,480 ",2017/08
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,"1,172 ","7,906 ",2017/09
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,"1,077 ","6,153 ",2017/10
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,"1,095 ","6,084 ",2017/11
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,"1,304 ","7,754 ",2017/12
ADX6800160,GL CRY CENTER STONE,$2.88 ,CRYST,808 ,"3,683 ",2018/01
ADX6800162,GOLD CHAIN TASSLE,$2.88 ,GL,31 ,115 ,2017/02
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,"1,019 ","5,022 ",2017/02
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,"1,051 ","6,668 ",2017/03
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,"1,028 ","5,373 ",2017/04
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,"1,201 ","6,359 ",2017/05
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,970 ,"6,342 ",2017/06
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,977 ,"4,980 ",2017/07
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,"1,014 ","5,227 ",2017/08
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,974 ,"6,056 ",2017/09
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,982 ,"5,056 ",2017/10
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,"1,004 ","4,992 ",2017/11
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,"1,313 ","7,727 ",2017/12
ADX6800163,GL BLACK FLOWER,$2.88 ,GLBK,824 ,"3,938 ",2018/01
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,901 ,"4,385 ",2017/02
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,921 ,"6,062 ",2017/03
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,960 ,"5,125 ",2017/04
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,989 ,"4,830 ",2017/05
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,931 ,"5,488 ",2017/06
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,931 ,"4,657 ",2017/07
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,"1,120 ","5,721 ",2017/08
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,"1,214 ","7,636 ",2017/09
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,"1,239 ","6,690 ",2017/10
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,"1,262 ","6,693 ",2017/11
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,"1,351 ","8,062 ",2017/12
ADX6800164,GL BLK CENTER STONE,$2.88 ,BLACK,835 ,"3,477 ",2018/01
ADX6800174,SL TEARDROP TQ PEND,$2.88 ,SLTQ,867 ,"2,968 ",2017/02
ADX6800174,SL TEARDROP TQ PEND,$2.88 ,SLTQ,798 ,"5,645 ",2017/03
ADX6800174,SL TEARDROP TQ PEND,$2.88 ,SLTQ,298 ,"1,206 ",2017/04
ADX6800174,SL TEARDROP TQ PEND,$2.88 ,SLTQ,71 ,298 ,2017/05
ADX6800174,SL TEARDROP TQ PEND,$2.88 ,SLTQ,30 ,117 ,2017/06
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,"1,129 ","4,975 ",2017/02
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,"1,275 ","6,851 ",2017/03
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,"1,005 ","4,821 ",2017/04
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,"1,144 ","5,366 ",2017/05
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,958 ,"5,530 ",2017/06
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,"1,025 ","4,801 ",2017/07
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,"1,071 ","5,124 ",2017/08
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,946 ,"5,412 ",2017/09
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,912 ,"4,169 ",2017/10
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,917 ,"4,213 ",2017/11
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,"1,312 ","6,319 ",2017/12
ADX6800175,SL LINEAR FEATHER,$2.88 ,SL,802 ,"3,245 ",2018/01
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,"1,170 ","5,745 ",2017/02
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,"1,512 ","8,730 ",2017/03
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,"1,159 ","6,224 ",2017/04
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,"1,226 ","6,324 ",2017/05
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,"1,096 ","6,550 ",2017/06
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,"1,030 ","5,050 ",2017/07
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,"1,116 ","5,640 ",2017/08
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,964 ,"5,768 ",2017/09
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,978 ,"4,778 ",2017/10
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,995 ,"4,724 ",2017/11
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,"1,512 ","7,966 ",2017/12
ADX6800176,GL VITRAL STUD,$2.88 ,GLGR,939 ,"4,140 ",2018/01
ADX6800177,GL BLUE DROP,$2.88 ,GLBL,34 ,137 ,2017/02
ADX6800237,3PC GLCRY V SIZE 6,$2.88 ,GLCC,333 ,"1,013 ",2017/02
ADX6800237,3PC GLCRY V SIZE 6,$2.88 ,GLCC,396 ,"2,410 ",2017/03
ADX6800237,3PC GLCRY V SIZE 6,$2.88 ,GLCC,181 ,626 ,2017/04
ADX6800237,3PC GLCRY V SIZE 6,$2.88 ,GLCC,57 ,175 ,2017/05
ADX6800238,3PC GLCRY V SIZE 7,$2.88 ,GLCC,334 ,"1,080 ",2017/02
ADX6800238,3PC GLCRY V SIZE 7,$2.88 ,GLCC,382 ,"2,166 ",2017/03
ADX6800238,3PC GLCRY V SIZE 7,$2.88 ,GLCC,137 ,510 ,2017/04
ADX6800238,3PC GLCRY V SIZE 7,$2.88 ,GLCC,39 ,128 ,2017/05
ADX6800239,3PC GLCRY V SIZE 8,$2.88 ,GLCC,344 ,"1,231 ",2017/02
ADX6800239,3PC GLCRY V SIZE 8,$2.88 ,GLCC,326 ,"1,539 ",2017/03
ADX6800239,3PC GLCRY V SIZE 8,$2.88 ,GLCC,83 ,269 ,2017/04
ADX6800240,SLTQ SIZE 8,$2.88 ,SLTQ,366 ,"1,159 ",2017/02
ADX6800240,SLTQ SIZE 8,$2.88 ,SLTQ,400 ,"2,419 ",2017/03
ADX6800240,SLTQ SIZE 8,$2.88 ,SLTQ,142 ,458 ,2017/04
ADX6800240,SLTQ SIZE 8,$2.88 ,SLTQ,38 ,151 ,2017/05
ADX6800241,SLTQ SIZE 9,$2.88 ,SLTQ,335 ,"1,041 ",2017/02
ADX6800241,SLTQ SIZE 9,$2.88 ,SLTQ,327 ,"1,848 ",2017/03
ADX6800241,SLTQ SIZE 9,$2.88 ,SLTQ,99 ,300 ,2017/04
ADX6800242,SLTQ SIZE 10,$2.88 ,SLTQ,352 ,"1,170 ",2017/02
ADX6800242,SLTQ SIZE 10,$2.88 ,SLTQ,359 ,"1,711 ",2017/03
ADX6800242,SLTQ SIZE 10,$2.88 ,SLTQ,99 ,360 ,2017/04
ADX6800242,SLTQ SIZE 10,$2.88 ,SLTQ,30 ,88 ,2017/05
ADX6800243,GL HEM DRUZY SIZE 7,$2.88 ,GLHM,257 ,709 ,2017/02
ADX6800243,GL HEM DRUZY SIZE 7,$2.88 ,GLHM,502 ,"2,511 ",2017/03
ADX6800243,GL HEM DRUZY SIZE 7,$2.88 ,GLHM,420 ,"1,821 ",2017/04
ADX6800243,GL HEM DRUZY SIZE 7,$2.88 ,GLHM,234 ,755 ,2017/05
ADX6800243,GL HEM DRUZY SIZE 7,$2.88 ,GLHM,67 ,261 ,2017/06
ADX6800244,GL HEM DRUZY SIZE 8,$2.88 ,GLHM,248 ,674 ,2017/02
ADX6800244,GL HEM DRUZY SIZE 8,$2.88 ,GLHM,535 ,"2,705 ",2017/03
ADX6800244,GL HEM DRUZY SIZE 8,$2.88 ,GLHM,407 ,"1,777 ",2017/04
ADX6800244,GL HEM DRUZY SIZE 8,$2.88 ,GLHM,201 ,741 ,2017/05
ADX6800244,GL HEM DRUZY SIZE 8,$2.88 ,GLHM,66 ,260 ,2017/06
ADX6800245,GL HEM DRUZY SIZE 9,$2.88 ,GLHM,305 ,878 ,2017/02
ADX6800245,GL HEM DRUZY SIZE 9,$2.88 ,GLHM,491 ,"2,547 ",2017/03
ADX6800245,GL HEM DRUZY SIZE 9,$2.88 ,GLHM,305 ,"1,205 ",2017/04
ADX6800245,GL HEM DRUZY SIZE 9,$2.88 ,GLHM,150 ,468 ,2017/05
ADX6800245,GL HEM DRUZY SIZE 9,$2.88 ,GLHM,34 ,139 ,2017/06
ADX6800246,SL FEATHER SIZE 6,$2.88 ,SL,349 ,"1,007 ",2017/02
ADX6800246,SL FEATHER SIZE 6,$2.88 ,SL,441 ,"2,434 ",2017/03
ADX6800246,SL FEATHER SIZE 6,$2.88 ,SL,208 ,733 ,2017/04
ADX6800246,SL FEATHER SIZE 6,$2.88 ,SL,63 ,193 ,2017/05
ADX6800247,SL FEATHER SIZE 7,$2.88 ,SL,344 ,"1,106 ",2017/02
ADX6800247,SL FEATHER SIZE 7,$2.88 ,SL,398 ,"2,285 ",2017/03
ADX6800247,SL FEATHER SIZE 7,$2.88 ,SL,189 ,662 ,2017/04
ADX6800247,SL FEATHER SIZE 7,$2.88 ,SL,53 ,187 ,2017/05
ADX6800248,SL FEATHER SIZE 8,$2.88 ,SL,357 ,"1,221 ",2017/02
ADX6800248,SL FEATHER SIZE 8,$2.88 ,SL,346 ,"1,664 ",2017/03
ADX6800248,SL FEATHER SIZE 8,$2.88 ,SL,104 ,370 ,2017/04
ADX6800248,SL FEATHER SIZE 8,$2.88 ,SL,39 ,127 ,2017/05
ADX6800249,GOLD ARROW,$2.88 ,GOLD,530 ,"2,763 ",2017/02
ADX6800249,GOLD ARROW,$2.88 ,GOLD,"1,525 ","8,855 ",2017/03
ADX6800249,GOLD ARROW,$2.88 ,GOLD,"1,815 ","9,630 ",2017/04
ADX6800249,GOLD ARROW,$2.88 ,GOLD,"1,460 ","8,492 ",2017/05
ADX6800249,GOLD ARROW,$2.88 ,GOLD,"1,597 ","10,386 ",2017/06
